event_name,description,audience,cycle,website,email,country,date_uncertain,date,duration_days,venue_id
THE FRANCHISE EXPO - SAN DIEGO 2024,North America's Franchise & Business Opportunities Event. THE FRANCHISE EXPO showcases the fastest growing franchises & business opportunities with thousands of potential franchisees & business partners eager ready to invest,Public,once a year,http://www.franchiseshowinfo.com/san-diego/visitor,info@nationalevent.com,USA,True,2024-10-01,1,910
PRIVATE LABEL 2024,"Exclusively geared to the market of Private Brands and Outsourcing, Private Label offers companies operating in different segments – industries, wholesalers, distributors, retailers and service providers – a rich space to meet potential customers",Public,once a year,http://privatelabelbrazil.com.br/,info@bmcomm.com.br,Brazil,False,2024-10-08,2,500
STAMPERTEX PERÚ 2024,"Trade show of manufacturers and suppliers of Digital Sublimation chain, Textile Printing and Textile Screen Printing",Public,once a year,http://www.expotextilperu.com/,info@expotextilperu.com,Peru,True,2024-10-01,1,430
FUTURECOM 2024,Futurecom is the most important Event of the Telecom and IT Sectors in Latin America,Public,once a year,http://www.futurecom.com.br/en/home.html,fispalfoodservice@informa.com,Brazil,False,2024-10-08,3,440
WILD WEST VET 2024,Veterinary Forum. The event offers vets practical and relevant training with clinical programmes for small animal vets,Public,once a year,http://us.vetshow.com/wild-west-vet,info@closerstillmedia.com,USA,True,2024-10-01,1,1244
SHOWEAST 2024,Motion Picture Industry Exhibition. ShowEast is the only major convention and trade show for the cinema exhibition and distribution community on the East Coast,Public,once a year,http://www.filmexpos.com/showeast,robert.sunshine@filmexpos.com,USA,True,2024-10-01,1,1245
OBRA BLANCA EXPO 2024,A specialized trade show on construction finishing materials and technolog. which give the final touch to interior and architectonic spaces,Public,once a year,http://www.obrablancaexpo.com/en/home-en,info@tradex.com.mx,Mexico,True,2024-10-01,1,1104
PENNSYLVANIA FALL HOME SHOW 2024,"Connecticut Home Show. If you’re planning on remodeling or renovating your home, this is the home improvement event you can’t afford to miss",Public,once a year,http://www.jenksproductions.com/event/pa-fall-home-show,monica@jenksproductions.com,USA,True,2024-10-01,1,463
TORONTO SKI + SNOWBOARD & TRAVEL SHOW 2024,Toronto Ski Snowboard & Travel Show,Public,once a year,http://torontoskishow.com/,help@skicanada.org,Canada,True,2024-10-01,1,826
SOFA - SALÓN DE OCIO Y LA FANTASÍA 2024,"The Show of Leisure and Fantasy (SOFA) is one of Colombia's most important alternative cultural management platforms, trends, creativity, entertainment and entrepreneurship",Public,once a year,http://www.enelsofa.com/,info@corferias.com,Colombia,True,2024-10-01,1,424
THE FRANCHISE EXPO - MONCTON 2024,North America's Franchise & Business Opportunities Event. THE FRANCHISE EXPO showcases the fastest growing franchises & business opportunities with thousands of potential franchisees & business partners eager ready to invest,Public,once a year,http://www.franchiseshowinfo.com/moncton-visitor,info@nationalevent.com,Canada,True,2024-10-01,1,945
TITANIUM USA 2024,Conference & Exhibition devoted to the worldwide titanium industry. Titanium USA will serve as a premier networking venue for business exécutives and consumers of titanium alike,Public,once a year,http://titanium.org/events/event_list.asp,info@3dpfund.com,USA,False,2024-10-06,4,1246
SMALL BUSINESS EXPO SAN FRANCISCO 2024,"Business Trade Show. Small Business Expo brings together thousands of business owners and decision-makers to network, attend business critical workshops, build new business relationships and shop from vendors that provide unique products & services",Public,once a year,http://www.thesmallbusinessexpo.com/,info@theshowproducers.com,USA,False,2024-10-10,1,1247
PRO DEALER NDUSTRY SUMMIT 2024,"ProDealer Industry Summit is an exclusive live educational forum designed to promote the growth of lumber & building product dealers, distributors, wholesalers, and the manufacturers who supply them",Public,once a year,http://ensembleiq.com/,mcronin@ensembleiq.com,USA,True,2024-10-01,1,1248
ZAK WORLD OF FAÇADES - CANADA - MONTREAL 2024,Zak World of Façades is an International conference series on façade design & engineering,Public,once a year,http://zakworldoffacades.com/,info@zakgroup.com,Canada,True,2024-10-01,1,859
ROCK ‘N’ ROLL CLEARWATER 2024,"The event offers 3 distances, Marathon, Half Marathon and 10K, so that everyone can enjoy the biggest running party in the country",Public,once a year,http://www.runrocknroll.com/clearwater,exposales@runrocknroll.com,USA,True,2024-10-01,1,1249
THE ULTIMATE WOMEN'S SHOW - CHICAGO 2024,"The Nation's Largest Women's Expos, combining the very best in shopping, speakers, makeovers and rejuvenation designed for the Ultimate Experience for women",Public,once a year,http://www.chicagowomensexpo.com/,info@ultimatewomensshow.com,USA,False,2024-10-13,2,576
BIG BOYS TOYS LAS VEGAS 2024,"Luxury products & Lifestyle Expo. Big Boys Toys features the world’s most exclusive products bringing only the best of the best from across all industries such as: Lifestyle, Fashion, Wellness, Drive, Off Road, Ride, Marine, Aviation, Adventure & Digital",Public,once a year,http://bigboystoysvegas.com/,info@bigboystoysvegas.com,USA,False,2024-10-04,3,1054
SEAFOOD SHOW LATIN AMERICA 2024,"The Seafood Show is a business meeting between producers, suppliers, packing plants, retailers, wholesalers, food service, distributors, importers, exporters and auxiliary machine manufacturers",Public,once a year,http://seafoodshow.com.br/home-ing,atendimento@francal.com.br,Brazil,True,2024-10-01,1,1250
TAMPA BAY INTERNATIONAL AUTO SHOW 2024,"Tampa Bay International Auto Show. TAMPA BAY INTERNATIONAL AUTO SHOW will present a wide selection of manufacturer's new-model vehicles, trucks, SUVS & collection of high-end exotic vehicles from Maserati, Bentley and Rolls-Royce",Public,once a year,http://autoshowtampa.com/,lisa.gelb@primedia.com,USA,True,2024-10-01,1,498
SPIE PHOTOMASK TECHNOLOGY + EXTREME ULTRAVIOLET LITHOGRAPHY 2024,"Photo Mask Technology Exhibition. SPIE Photomask Technology + Extreme Ultraviolet Lithography is a highly regarded exhibition & conference for buyers and key suppliers of components, software, and manufacturing equipment for the mask industry",Public,once a year,http://spie.org/conferences-and-exhibitions,spie@spie.org,USA,True,2024-10-01,1,1150
WEFTEC 2024,Water Environment Technical Exhibition & Conference. WEFTEC is the biggest meeting of its kind in North America and offers thousands of water quality professionals from around the world the best water quality education and training available today,Public,once a year,http://www.weftec.org/,expoinfo@wef.org,USA,False,2024-10-05,5,678
TEXMODA PERÚ 2024,Suppliers and manufacturers of Apparel Industry Trade Show,Public,once a year,http://www.expotextilperu.com/,info@expotextilperu.com,Peru,True,2024-10-01,1,430
ROCK ‘N’ ROLL SAN JOSE 2024,"The event offers 3 distances, Marathon, Half Marathon and 10K, so that everyone can enjoy the biggest running party in the country",Public,once a year,http://www.runrocknroll.com/san-jose,exposales@runrocknroll.com,USA,False,2024-10-05,2,1075
BREAKBULK AMERICAS 2024,"International Trade Show for Maritime Transport of Non-Containerized Goods (Breakbulk) and ""Project Cargo"" (transportation of large, heavy-duty, high value, or complex pieces of equipment)",Public,every 2 years,http://americas.breakbulk.com/,breakbulksupport@breakbulk.com,USA,False,2024-10-15,3,684
UNITED STATES POWERBOAT SHOW 2024,"Trade fair for boat industry and sailing items. UNITED STATES POWERBOAT SHOW showcases Power boats, luxury bareboats, yachts, advanced tools, boating supplies, navigational equipment, high-tech naval electronics, fishing accesories, Catamaran",Public,once a year,http://www.annapolisboatshows.com/united-states-powerboat-show,info@annapolisboatshows.com,USA,True,2024-10-01,1,1039
PANAMA CITY BEACH GIFT SHOW 2024,"Gift Show. Panama City Beach Gift Show will include tourist merchandise, souvenirs, beach items, resort wear, T-shirts, giftware, logo products, fashion accessories, shell items, coastal & nautical themed products, toys & games",Public,once a year,http://www.pinnacle-shows.com/panama-city-beach-gift-show,Evan@pinnacle-shows.com,USA,True,2024-10-01,1,1251
EDIFICA 2024,"International Exhibition of Machinery, Materials and Construction Systems",Public,every 2 years,http://www.edifica.cl/,ventas@edificia.cl,Chile,False,2024-10-15,3,441
ELECTRIC & HYBRID VEHICLE TECHNOLOGY EXPO - NORTH AMERICA 2024,"The Industry's Leading Global Electric, Hybrid & Plugin Hybrid Vehicle Manufacturing Trade Show & Conference in North America. Electrical Powertrains and Components, Battery Management Systems, Materials and Equipment",Public,once a year,http://www.evtechexpo.com/en/home.html,registration.battery@informa.com,USA,False,2024-10-08,3,759
CARDS PAYMENT & IDENTIFICATION 2024,"Cards, Payment, Systems & Identification Expo",Public,once a year,http://www.futurecom.com.br/pt/congressos/FuturePAYMENT.html,luciele.rosa@informa.com,Brazil,False,2024-10-08,3,440
THE FRANCHISE EXPO - ATLANTA 2024,North America's Franchise & Business Opportunities Event. THE FRANCHISE EXPO showcases the fastest growing franchises & business opportunities with thousands of potential franchisees & business partners eager ready to invest,Public,once a year,http://www.franchiseshowinfo.com/atlanta/visitor,info@nationalevent.com,USA,True,2024-10-01,1,581
PERÚ DECO 2024,In PERU DECO you will find the best of the Peruvian exportable offer in articles of decoration and of atmospheres for the home and companies,Public,once a year,http://www.perumoda.com/,skato@promperu.gob.pe,Peru,True,2024-10-01,1,1252
ITM - INDUSTRIAL TRANSFORMATION MEXICO 2024,"The most comprehensive digital transformation and smart manufacturing Platform in Mexico. Redefining manufacturing processes, production and design facilities, distribution systems, and global supply chains",Public,once a year,http://industrialtransformation.mx/en,america.neri@hfmexico.mx,Mexico,False,2024-10-09,3,1057
MOBILE WORLD CONGRESS AMERICAS 2024,Mobile world Congress. Executives from the industry’s most influential companies will speak across early 60 conference sessions,Public,once a year,http://www.mwclosangeles.com/,conventions@ctia.org,USA,False,2024-10-08,3,429
PERÚ MODA 2024,"International Trade Show of Textile, Apparel, Footwear and Jewelry",Public,once a year,http://www.perumoda.com/,skato@promperu.gob.pe,Peru,True,2024-10-01,1,1252
THE EVERYTHING TO DO WITH SEX SHOW - TORONTO 2024,"Exhibition dedicated to Love and Seduction. The Everything To Do With Sex Show is the perfect forum to test, demonstrate, research, reinforce, advertise, sample, monitor, measure and evaluate results and, of course, SELL!",Public,once a year,http://tabooshow.com/toronto,tickets@canwestproductions.com,Canada,True,2024-10-01,1,826
ZAK WORLD OF FAÇADES - CANADA - VANCOUVER 2024,Zak World of Façades is an International conference series on façade design & engineering,Public,once a year,http://zakworldoffacades.com/,info@zakgroup.com,Canada,False,2024-10-10,1,1253
JIS FALL 2024,"The JIS Fall Show is one of the largest jewelry tradeshows and brings together a variety of manufacturers, wholesalers and brands right in time for the holidays, one of the most important restocking seasons of the year",Public,once a year,http://www.jisshow.com/fall/en-us.html,jisshow@rxglobal.com,USA,False,2024-10-06,4,707
ZAK WORLD OF FAÇADES - USA - NEW YORK 2024,Zak World of Façades is an International conference series on façade design & engineering,Public,once a year,http://zakworldoffacades.com/,info@zakgroup.com,USA,False,2024-10-17,1,1060
APEX EXPO 2024,"World Airline Entertainment Association Conference & Exhibition. APEX EXPO is the industry's 4-day premier event featuring top-notch education and the latest and most comprehensive display of airline related technologies, products and services",Public,once a year,http://expo.apex.aero/,info@apex.aero,USA,False,2024-10-28,3,526
BUILDEX CALGARY 2024,"Show dedicated to Property Managers, Building Owners, Facility and Operations Managers. BUILDEX is about designing, building and managing real estate. 225+ exhibits and 35+ educational seminars impact three different markets, all under one roof",Public,once a year,http://www.buildexcalgary.com/,propertymanager@themart.com,Canada,False,2024-10-23,2,651
GLOBAL PRODUCE & FLORAL SHOW 2024,"International Expo in produce and floral. See technology, innovation, products, and services that advance your business and solve your problems",Public,once a year,http://www.freshproduce.com/events/the-global-produce-and-floral-show,memberservices@freshproduce.com,USA,False,2024-10-17,3,928
